,id,name,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
208,IG9FHL,Eglise protestante,Strasbourg,7.75131579397998,48.6060366796521,moyen,30.0,,"Façades nord et ouest, toiture (cad. 294C 42) : inscription par arrêté du 31 juillet 1990, radiées de l'inscription au titre des Monuments Historiques par arrêté du 20 avril 2016",2018-12-31
209,IJHA5N,Loge maçonnique,Strasbourg,7.75739266355187,48.5872506158024,bon,0.0,Intérieurs (temple) non visités.,Mur crénelé dit Les Créneaux (restes) : inscription par arrêté du 25 juin 1929,2018-12-31
210,I03V4O,Usine Junkers Flugzeug-und-Motorenwerke A.G. (ancienne),Strasbourg,7.73928335398984,48.5615987670318,moyen,100.0,"béton , menuiseries, serrurerie à restaurer",L'église en totalité (cad. A 496) : inscription par arrêté du 5 septembre 2003,2018-12-31
211,IX27KB,Eglise catholique Saint-Maurice,Strasbourg,7.68054608330953,48.489930043841,moyen,20.0,"peinture intérieure à restaurer(acrylique aujourd'hui), enduit ciment sur l'ensemble de l'édifice ",Eglise dans ses parties d'origine (cad. 3 52) : inscription par arrêté du 16 août 1994,2018-12-31
212,IVXFZR,Maison Bowe,Strasbourg,7.75674881740073,48.568990852583,,0.0,,Château de Chalusset (ruines) : classement par liste de 1875,
213,IPTQJF,Eglise protestante Saint-Nicolas,Strasbourg,7.74848360564959,48.5783584379022,moyen,0.0,"enduits durs, intérieurs encrassés","Croix de village en pierre, fin du 16e siècle : classement par arrêté du 3 juin 1908",2018-12-31
214,IBZL6X,Silo à céréales (ancien) (DETRUIT),Strasbourg,7.7862217,48.5793295,,30.0,,"Les façades et les toitures ; le grand escalier d'honneur avec sa rampe à balustres et sa cage ; le vestibule au deuxième étage, et les pièces suivantes avec leur décor : au premier étage : antichambre, salle à manger, salon de réception vert, grand salon rouge et cabinet du Préfet ; au deuxième étage : salon gris et or, salon dit de l'horloge, salon d'angle, grand salon, galerie, salle à manger, chambre de l'Empereur et chambre de l'Impératrice (cad. B 17) : inscription par arrêté du 27 septembre 1979",
215,I3QTE1,Maison,Strasbourg,7.71527809974443,48.4876793257302,moyen,0.0,Peinture acrylique et sol étanche favorisent les remontées capillaires,Eglise paroissiale : inscription par arrêté du 29 décembre 1941,2018-12-31
216,IKAXBS,Bibliothèque Nationale et Universitaire,Strasbourg,7.75572181277822,48.5871728043696,bon,0.0,Restauration complète en 2014,L'ensemble de l'enveloppe extérieure du bâtiment (cad. 81 74) : classement par arrêté du 10 novembre 2004 - L'ensemble des intérieurs (cad. 81 74) : inscription par arrêté du 10 novembre 2004,2018-12-31
217,I3NKIT,Trésorerie Générale,Strasbourg,7.75440209739522,48.5883867790304,bon,50.0,Travaux intérieurs (sécurité incendie) en 2016. Travaux prévus sur fronton sud en 2018,Observatoire du Mont-Sinaï : classement par arrêté du 25 janvier 1922,2018-12-31
218,I3HEYJ,Préfecture,Strasbourg,7.7548119285259,48.5880666319272,bon,3.0,Travaux de sécurisation et rénovation en cours en 2018,"Porte cochère, ses vantaux compris : inscription par arrêté du 12 avril 1944",2022-01-18
219,IFQIS9,Immeuble,Strasbourg,7.74949033729198,48.5822648269244,moyen,20.0,Consolidation d'urgence en 2018. Reste sous observation,Eglise en totalité (cad. A 16) : inscription par arrêté du 20 décembre 2001,2018-12-31
220,IKG2HU,Faubourg-jardin du Stockfeld,Strasbourg,7.76928822033993,48.5320709098016,moyen,20.0,ensemble urbain comprenant plusieurs bâtiments plus ou moins bien entretenu,Façade et toiture : classement par arrêté du 6 août 1932,2018-12-31
221,IJ7E00,Eglise protestante Saint-Paul,Strasbourg,7.71411432102631,48.5778087981995,moyen,10.0,voir état 2016,Chapelle Notre-Dame de la Cavalerie de Limaye (ancienne) (cad. AE 70) : inscription par arrêté du 21 février 1989,2018-12-31
222,I0BVBE,Presbytère protestant Saint-Paul,Strasbourg,7.71442796867721,48.5781703611643,bon,0.0,toujours affecté à la paroisse et régulièrement entretenu,Eglise : inscription par arrêté du 21 octobre 1925,2018-12-31
223,IR5RRL,Maison,Strasbourg,7.75253522766964,48.57996010653,,50.0,,Chapelle Saint-Lienard et Notre-Dame-de-Messine au pied de l'église paroissiale : inscription par arrêté du 10 septembre 1951,
224,I1B3GI,Grenier d'abondance (ancien),Strasbourg,7.75223791830656,48.5854194318069,mauvais,,voir état 2014,Façades médiévales (cad. 66 2) : inscription par arrêté du 10 février 1999,2018-12-31
225,IKO6RY,Maison ,Strasbourg,7.67892412320321,48.4898826380517,moyen,20.0,enduits ciment provoque des dégradation importantes des enduits,Façades et toiture (cad. 7 84/20) : inscription par arrêté du 13 décembre 2000,2018-12-31
226,I1UYI5,Ancienne auberge Au Soleil d'Or,Strasbourg,7.67950685108531,48.4898809375169,bon,0.0,restauration récente y compris escalier,"Façades et escaliers extérieurs, toiture, escalier intérieur à balustres (cad. 7 233/20) : inscription par arrêté du 13 décembre 2000",2018-12-31
227,IT1YAM,Ancien hôtel du maître de poste,Strasbourg,7.67900082917147,48.4895327593961,moyen,0.0,"rampe d'accès PMR,enduit ciment,peinture acrylique, entrainent des pathologies liées à l'humidité","Façades, toiture et escalier intérieur à balustres (cad. 5 189/111) : inscription par arrêté du 13 décembre 2000",2018-12-31
228,IYFZGL,Villa ,Strasbourg,7.76592167521981,48.5869561109354,bon,,bien entretenue,L'église en totalité (cad. E 755) : inscription par arrêté du 27 juillet 1970,2018-12-31
229,I7LZY3,Maison du négociant Rubin (ancienne),Strasbourg,7.74007312894561,48.5852862569324,bon,35.0,restauré ,Eglise : inscription par arrêté du 17 juin 1954,2018-12-31
230,I720A2,Bains municipaux,Strasbourg,7.75962007203849,48.5833696845986,mauvais,0.0,consultation en cours en 2018 pour une rénovation complète,"Le logis en totalité ; le lavoir (cad. H 43, 224) : inscription par arrêté du 15 décembre 2003",2018-12-31
231,IJ6IY4,Ferme,Strasbourg,7.70107574077597,48.6489354285045,moyen,0.0,"peu d'entretien, peintures acrylique et couverture à réviser",Voir la notice PA00084991,2018-12-31
232,I146G7,Fort Rapp,Strasbourg,7.75639448647149,48.640412623406,moyen,40.0,"travaux de mise hors d'eau,plancher sur plots disparus, présence de mérules, travaux de maçonneries","Le fort en totalité, dans ses parties d'origine (cad. 26 639, 601, 637, 638, 687, 475, 1088/475, 603/475, 604/475, 606/475, 610/475, 611/475, 618/475, 619/475, 714/475, 630/475, 361/475, 633/475, 667/475, 668/475, 669/475, 673/475, 679/475, 681/475, 685/475, 688/475, 689/475, 851a/475, 851b/475) : inscription par arrêté du 23 août 2001",2018-12-31
233,I22LD3,Enceinte urbaine médiévale,Strasbourg,7.73817186074512,48.5876052790634,,0.0,,Chapelle des Carmes-Déchaux (ancienne) (cad. LS 137) : inscription par arrêté du 15 juin 1976,
234,IUXRHV,Moulin avec pressoirs et tarare,Strasbourg,7.83280803977694,48.6588137156178,moyen,15.0,visite sur site adresse non correspondante,Le moulin avec ses trois pressoirs et son tarare (cad. 14 216) : inscription par arrêté du 29 octobre 2001,2018-12-31
235,I8YD13,Eglise Sainte-Thérèse de l'Enfant-Jésus,Strasbourg,7.68176101150844,48.5173156807757,moyen,20.0,"sol étanche, couverture à réviser dans le cadre des travaux d'entretien",Façades et toitures du manoir proprement dit (à l'exclusion des dépendances) (cad. AB 61) : inscription par arrêté du 4 février 1974,2018-12-31
236,IIV5YI,Cimetière juif de Koenigshoffen,Strasbourg,7.71646951038261,48.5774061874221,,0.0,,"Le pigeonnier-porche, en totalité (cad. C 246, lieudit La Bourdie) : inscription par arrêté du 4 octobre 2010",
237,IZ0U94,Lycée international des Pontonniers,Strasbourg,7.75606068258798,48.5844761880273,moyen,0.0,fuites en toiture,"Bâtiment conventuel en totalité (aile 19e siècle) ; façades et toitures des autres bâtiments : a/ reliant le parloir à l'aile 17e siècle ; b/ donnant accès à l'aile 17e siècle à partir de la rue Gambetta ; sol correspondant aux cours et jardins (cad. AC 174) : inscription par arrêté du 2 juin 1997 - Chapelle de la Madeleine y compris son retable, le choeur des religieuses avec ses stalles et le parloir ; le grand bâtiment du 17e siècle en totalité ; la chapelle du cimetière et son décor peint (cad. AC 174) : classement par arrêté du 8 septembre 1999",2018-12-31
238,ICQ725,Grenier,Strasbourg,7.75451484597034,48.5805756188486,,50.0,,"Le grenier, en totalité, avec sa structure intérieure (cad. 22 8) : inscription par arrêté du 16 novembre 2004",
239,IU4WDN,Faculté de droit,Strasbourg,7.76736582525031,48.5789529289687,bon,40.0,Rénovation en cours en 2018,La faculté (cad. 38 292) : inscription par arrêté du 12 septembre 2005,2018-12-31
240,IFXZ1Y,Villa Faist,Strasbourg,7.76985214289188,48.5889855168295,bon,50.0,bien entretenue,"L’église paroissiale Saint-Vincent-de-Paul-Les Réformés à Marseille est inscrite en totalité avec son perron et l’ensemble de son mobilier immeuble par nature (maître-autel, ensemble des autels des chapelles du choeur, fonts baptismaux, tombeau de l’abbé Vidal), à l’exclusion des sacristies et salles paroissiales ajoutées à son chevet : inscription par arrêté du 2 mars 2015",2018-12-31
241,IWO7X4,Maison,Strasbourg,7.69955719221301,48.6510844144783,bon,10.0,restauration récente,Château Borély : classement par arrêté du 21 septembre 1936,2018-12-31
242,I2VMQI,Croix de chemin du Moulin des Pierres,Strasbourg,7.68052462309002,48.5129353527313,moyen,20.0,manque d'entretien - Mh soumis aux intempéries,Polissoirs et menhir de Coinche (cad. ZD 1 ; ZE 31) : classement par arrêté du 9 décembre 1986,2018-12-31
243,IP2MY8,Jeu de quilles à relevage manuel,Strasbourg,7.67244649406385,48.490282016975,,15.0,,"Le jeu de quilles en totalité, y compris son dispositif de jeu (cad. 21 188) : inscription par arrêté du 23 mars 2007",
244,IWCZ7L,Palais des Fêtes,Strasbourg,7.74930420452875,48.590931015169,bon,25.0,Restauration complète en 2014-2020,"Enclos funéraire, dans l'île de la Butte aux Pierres : classement par arrêté du 14 mai 1981",2018-12-31
245,I4BVGK,Ancienne grande brasserie de la Patrie Schutzenberger,Strasbourg,7.74920031054784,48.6025045577194,mauvais,0.0,Projet de transformation partiel en micro-brasserie remis à plus tard,"Les bâtiments de la salle de brassage (F) et la seconde maison de maître en totalité (K) ainsi que les façades et toitures la chaufferie (A) , de la salle des machines (B) , de la malterie (C) , de la cheminée (D) , de la première maison de maître (E) , de l'atelier de soutirage (G) , de la canetterie (H) , des vestiaires (I) , des bureaux (J) , de l'édicule avec horloge situé dans la cour (L) , de la maison du chef brasseur (M) , de l'atelier de fabrication de limonade (O) , tels qu'ils figurent sur la plan annexé à l'arrêté (cad. 15 35) : inscription par arrêté du 30 janvier 2008",2018-12-31
246,IAXFW6,Pfälzerhaus (ancienne),Strasbourg,7.75556799377492,48.5849930735509,bon,,"travaux de couverture , menuiseries à prévoir","En totalité, l’église Notre-Dame de Pestillac, figurant au cadastre section C n° 325, tel que délimité sur le plan annexé à l’arrêté : inscription par arrêté du 23 juin 2020",2018-12-31
247,IEMMKY,Villa Stempel,Strasbourg,7.76495803256317,48.588845494318,bon,70.0,entretien régulier,"En totalité, le corps principal du XVIIe siècle et l’aile en retour du XVIe siècle sur la rue Caminade avec l’escalier rampe-sur-rampe ainsi que la cour et son puits, les façades et toitures de l’aile XIXe siècle et de la dépendance ornée d’une statue de femme, situés 24 Grand-rue Nazareth, 6 rue Caminade et rue Sesquières, figurant au cadastre section 815 AB parcelles 88, 89, 92, tel que délimité en rouge sur le plan annexé à l’arrêté : inscription par arrêté du 30 juin 2020",2018-12-31
248,I0R84H,Immeuble,Strasbourg,7.76598933824627,48.5882277877811,,0.0,,Façade sur rue et toiture (cad. I 271) : classement par arrêté du 22 septembre 1943,
249,IJOJRL,"Fortifications allemandes, front Nord et Nord-Ouest",Strasbourg,7.74926889181339,48.5937357673952,,20.0,,Arcade : inscription par arrêté du 27 juin 1928,
250,IEPZCI,Immeuble d'habitation,Strasbourg,7.7419655308497,48.5827196573781,bon,50.0,"Portes de l'ascenseur remplacées, vitraux et boiseries à petits carreaux en bons états, ","Le couloir-vestibule, la cage d'escalier avec ses vitraux ; l'ascenseur, sa cabine et ses équipements techniques d'origine (cad. 58 138) : inscription par arrêté du 14 décembre 2009",2018-12-31
251,IBVQFF,Hôtel particulier dit Hôtel Magnus,Strasbourg,7.74489946752956,48.5895979160642,mauvais,5.0,"voir état 2014. Travaux prévus, mais pas entrepris","L'hôtel en totalité (logis, cour et dépendances) sur sa parcelle d'origine (cad. 77 32, cf plan annexé à l'arrêté) : inscription par arrêté du 12 février 2014",2018-12-31
252,IKZI0R,Café BRANT,Strasbourg,7.76180198258905,48.5859717299174,bon,70.0,Restauration complète en 2014,Les façades et les toitures ainsi que les deux caves voûtées sur pilier central de la partie 17e siècle (cad. AD 55) :  inscription par arrêté du 23 décembre 1996,2018-12-31
253,IIKU1H,Magasin Neunreiter (ancien) ,Strasbourg,7.75992035651061,48.5791299741072,bon,,"Inscrit en 2014, accueille le CEAC","L'ancien magasin Neunreiter, actuellement Centre Européen d'Actions Artistiques Contemporaines (CEAAC), sis 7, rue de l'Abreuvoir, en totalité, c'est-à-dire : l'ancien magasin ; la cour, terrain d'assiette des anciens magasins ; l'immeuble donnant sur la rue de l'Abreuvoir ; le portail ouvrant sur la cour de l'Abreuvoir (cad. 34 93, 95, cf plan annexé à l'arrêté) : inscription par arrêté du 26 août 2015",2018-12-31
254,ICAZAW,Maison,Strasbourg,7.75188346331587,48.578671972323,bon,,"pan de bois sculpté en façade sur rue, immeuble ""radié par erreur"", faîtage non aligné, OB/lucarnes ",Les façades et les toitures (cad. HX 15) : inscription par arrêté du 19 mars 1971,2018-12-31
255,IJ7XHZ,Manufacture des Tabacs (ancienne),Strasbourg,7.75801769442674,48.5811216895675,,0.0,,Façade principale et toiture : inscription par arrêté du 18 mars 1930,
256,IMG45A,Ensemble paroissial catholique Saint-Joseph,Strasbourg,7.712535573582885,48.58042919676538,,80.0,,Façades et toitures : inscription par arrêté du 10 septembre 1937,
257,IY014P,Ensemble paroissial Saint-Arbogast,Strasbourg,7.718847263270047,48.57180660045229,,50.0,,Le clocher (cad. C 236) : inscription par arrêté du 19 février 1981,
258,I1RWNV,Maison,Strasbourg,7.74903797502459,48.5815473074178,bon,,,,2018-12-31
259,I4WU5W,Eglise protestante Saint-Pierre-le-Jeune et ses dépendances,Strasbourg,7.74631050494255,48.5858480221187,moyen,15.0,dégradation sensible des décors peints,,2018-12-31
260,IKDCMF,Tête romaine de Caracalla,Strasbourg,7.75267993984077,48.580945807077,bon,,,,2018-12-31
261,IN4AB4,Ancienne brasserie Fischer,Strasbourg,7.74302174345796,48.6005183894119,,30.0,,,
262,IO8U9T,Villa Scheyder,Strasbourg,7.738211158853206,48.60228474425585,,50.0,,,
263,ISXTLM,Maison Lorentz (DEMOLIE),Strasbourg,7.6978285,48.4592763,,,,,
