ID,Nom,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
IH42PK,Tour des Forgerons,Molsheim,7.49201430463215,48.5403595806879,moyen,40.0,Enduit défectueux. Couverture à réviser.,Tour et ses deux corps de garde : inscription par arrêté du 18 juin 1929,2018-12-31
IUYKUW,Banc-reposoir,Haguenau-Wissembourg,7.73513134362638,48.9094948162034,moyen,0.0,"cisaillement zu niveau du linteau, agrafes métalliques corrodées, éclatements léger des grès",Banc-reposoir (cad. 22 219) : inscription par arrêté du 20 octobre 1982,2018-12-31
INON6N,Eglise protestante,Saverne,7.5504336,48.8825303,,0.0,,Choeur y compris le monument funéraire de la famille de Rutenburg : inscription par arrêté du 25 avril 1935,2018-12-31
IK9WVN,Eglise protestante,Strasbourg,7.70565191604003,48.6421841868021,moyen,10.0,enduit et peinture extérieure à revoir. entretien couverture à prévoir,Tour et huit pierres tombales : inscription par arrêté du 18 juin 1929,2018-12-31
ILYRKF,Nécropole de tumulus protohistoriques,Sélestat-Erstein,7.50143477295266,48.2307219405639,moyen,15.0,,Nécropole de tumulus protohistorique (cad. 41 24 ; 42 26) : classement par arrêté du 3 mars 1989,2018-12-31
IAIJWB,Chapelle Saint-Jacques,Molsheim,7.47162310419948,48.5352731847474,mauvais,0.0,"Intérieurs non vus. Couverture défectueuse, probables voies d'eau, tags, enduits à reprendre",Chapelle Saint-Jacques : inscription par arrêté du 29 avril 1931,2018-12-31
I9ISWB,Chapelle Saint-Wendelin,Molsheim,7.43893092400308,48.5398010697033,moyen,15.0,"Intérieurs non vus. Reprises ciment étendues, couverture à réviser.",Chapelle Saint-Wendelin (cad. 15 13) : inscription par arrêté du 2 novembre 1977,2018-12-31
IARNP7,Château de Rohan (ancien),Molsheim,7.45383014107501,48.5363136420648,moyen,0.0,"Nombreuses efflorescences, dégradations plus ou moins profondes de la PDT, volets vétustes",Façades et toitures (cad. E 2202/1353) : inscription par arrêté du 24 février 1976,2018-12-31
I57O5C,Hôtel de Ville,Molsheim,7.4561262895249,48.5391952622208,moyen,0.0,"Beffroi à restaurer (essentes à remplacer, balustrade bois à reprendre)","Façade principale, toiture et beffroi : inscription par arrêté du 21 avril 1934",2018-12-31
IJB7HO,Porte de la Ville (ancienne),Molsheim,7.45775274272628,48.5382262757079,bon,40.0,Soubassement à consolider,Porte de la Ville (ancienne) : classement par arrêté du 28 février 1923,2018-12-31
I4JEO5,Synagogue,Molsheim,7.45285514636357,48.5395852142342,moyen,20.0,,"Façades, toitures ainsi que le mur de clôture (cad. 3 100) : inscription par arrêté du 8 octobre 1984",2018-12-31
ICK8TT,Camp du Struthof,Molsheim,7.25576086529956,48.4500303836782,moyen,0.0,,"Immeuble dans lequel avait été aménagé la chambre à gaz du camp : classement par décret du 7 août 1951 - En totalité, l'ensemble du périmètre de l'ancien KL représenté par une zone jaune sur le plan annexé à l'arrêté et comprenant notamment : pour le camp-bas : l'hôtel du Struthof, son annexe comprenant la chambre à gaz, le chemin des déportés, la dalle de l'ancien crématoire mobile ; pour le camp-haut : la double enceinte intérieure, la totalité de l'ancienne enceinte extérieure incluant toutes les terrasses ayant porté des baraques jusqu'à la RD 130, la Kartoffelkeller, la villa Ehret, le Ravin de la Mort, les blocks encore en place, la sablière, le chemin des Déportés ; pour la carrière : l'ensemble du périmètre aménagé par les déportés, les vestiges des constructions existantes à l'ouest, les galeries creusées dans la roche à l'est ; pour les accès et circulation : tous les chemins terrassés par les déportés ; pour les équipements techniques : le château d'eau et le transformateur électrique (cad. 07 2 à 6, 7A, 7B 7C, 7D, 8 à 11, 12a, 12b, 13 à 20 ; 08 6 ; 09 1 à 5, 65) : classement par arrêté du 3 novembre 2011",2018-12-31
IVDG9C,Château du Frankenbourg (ruines du),Sélestat-Erstein,7.32497300120393,48.2952975411513,moyen,0.0,Ruines travaux d'entretien à proursuivre pour consolidation ,Château du Frankenbourg (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
IGVD44,Abbaye bénédictine (ancienne),Saverne,7.40543366879305,48.8234853887913,moyen,20.0,travaux de couverture à prévoir,"Eglise Saint-Pierre-et-Paul : classement par liste de 1840 ; Salle du chapitre et cloître (restes) : classement par liste de 1862 ; Façades, toitures et cellier : inscription par arrêté du 16 juillet 1987",2018-12-31
I6M6HA,Eglise Saint-Adelphe,Saverne,7.4020074,48.8244665,moyen,5.0,,"Eglise : classement par liste de 1862 ; Vestiges enfouis, y compris le sol, de la zone du choeur détruit (cad. 3 209, 521) : inscription par arrêté du 18 octobre 1989",2018-12-31
IUT1B7,Fontaine,Saverne,7.40469881690352,48.823829569108,mauvais,0.0,"cuve non étanche,joints à reprendre et fissures.présence de ciment et efflorescence saline",Fontaine du 18s : inscription par arrêté du 21 avril 1934,2018-12-31
IV2BGX,Hôtel de la Prévôté du Chapître (ancien),Saverne,7.4042750206885,48.8237011685153,moyen,40.0,Façade principale présente quelques pathologies liées à la présence de ciment et de végétation,Façades et toitures : inscription par arrêté du 21 avril 1934,2018-12-31
IP22LM,Mairie,Saverne,7.40517183480987,48.824240744369,bon,30.0,Bâtiment en fonction il fait l'objet de campagne régulière de travaux d'entretien,Façades et toiture ainsi que l'escalier double de la façade principale : inscription par arrêté du 20 janvier 1938,2018-12-31
IWX9WO,Maison,Saverne,7.40462254121817,48.8244654444895,moyen,20.0,enduit en parties basses à reprendre et entretient sur les éléments en pierre de taille + couverture,Façades et toiture : inscription par arrêté du 21 avril 1934,2018-12-31
INJ14D,Maison,Saverne,7.40291598289312,48.824447292598,moyen,50.0,Tvx couverture sans autorisation. Enduits à prévoir.,Façades et toiture : inscription par arrêté du 21 avril 1934,2018-12-31
I0D1BN,Maison,Saverne,7.40318174631605,48.8244633253795,moyen,0.0,Enduits à prévoir.,Façades et toiture : inscription par arrêté du 21 avril 1934,2018-12-31
IXIBU4,Monument du général Clarke,Saverne,7.39846162023027,48.8212604992962,mauvais,80.0,"aucun travaux d'entretien, présence de mousse et quelques fissures sur le socle de la colone",Monument du général Clarke : classement par arrêté du 6 novembre 1948,2018-12-31
I0BZL7,Puits,Saverne,7.40305782245385,48.8244160283438,moyen,,,Puits : inscription par arrêté du 21 avril 1934,
IWP8TW,Château de Wasenbourg (ruines du),Haguenau-Wissembourg,7.61624708168566,48.9601962157332,mauvais,80.0,,Château de Wasenbourg (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
IBJOWG,Eglise catholique Saint-Florent,Molsheim,7.34150975049975,48.5431014156058,moyen,,,Eglise Saint-Florent : classement par liste de 1846,
I2X4I9,Banc-reposoir napoléonien,Haguenau-Wissembourg,7.63860784968712,48.8355008938069,bon,10.0,tags,Banc-reposoir napoléonien (cad. 1 60) : inscription par arrêté du 9 mai 1988,2018-12-31
I3QR5H,Le Glockenturm et les deux tours de défense Est et Ouest,Sélestat-Erstein,7.51733651565241,48.4521035401591,moyen,10.0,"manque d'entretien,végétation,maçonnerie,joints travaux de restauration à prévoir","Le Glockenturm et les deux tours de défense Est et Ouest (cad. 1 37, 38) : inscription par arrêté du 9 juillet 1986",2018-12-31
IDFQC6,Château Wasigenstein (ruines),Haguenau-Wissembourg,7.70172050764727,49.0478866708676,moyen,50.0,,Château Wasigenstein (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
IXIK8T,Banc-reposoir ,Sélestat-Erstein,7.65572124818052,48.4480473894617,,0.0,,Banc-reposoir dit banc du Roi de Rome : inscription par arrêté du 21 décembre 1982,2018-12-31
I9NIA3,Fontaine,Sélestat-Erstein,7.41938476124635,48.3518026083521,moyen,50.0,,Fontaine datée de 1543 : inscription par arrêté du 29 avril 1931,2018-12-31
IA65PS,Fontaine,Sélestat-Erstein,7.42074312475037,48.35593346348,bon,40.0,restauration 2016,Fontaine datée de 1571 : inscription par arrêté du 29 avril 1931,2018-12-31
I0K6W8,Eglise protestante,Sélestat-Erstein,7.6879072,48.3603733,moyen,100.0,,Monument funéraire de Fréderic de Sickingen : inscription par arrêté du 25 avril 1935,2018-12-31
I5TYK2,Eglise mixte d'Oberbronn,Haguenau-Wissembourg,7.60597183834962,48.939375334333,bon,20.0,,Eglise mixte d'Oberbronn : inscription par arrêté du 22 mai 1923,2018-12-31
IMWBWL,Maison,Haguenau-Wissembourg,7.60751114045163,48.9407159157448,bon,100.0,peinture étanche écaillée,Façades avec oriel et toiture : inscription par arrêté du 11 mai 1932,2018-12-31
IIG7GO,Maison,Haguenau-Wissembourg,7.60591003337704,48.9401423591748,moyen,5.0,Intérieurs pas vus. Enduit lacunaire. Altérations superficielles grès. Menuiseries défectueuses.,"La maison, y compris la tourelle d'escalier à l'arrière, le bâtiment en retour d'angle abritant la cave et la cour, en totalité (cad. 10 01, 259, 261, 262, cf plan annexé à l'arrêté) : inscription par arrêté du 10 avril 2012",2018-12-31
I68ANZ,Château de Hohenstein (ruines),Molsheim,7.31057390600999,48.5674341208781,mauvais,0.0,,Château de Hohenstein (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
IWRCBE,Château du Nideck (ruines),Molsheim,7.2828433635395,48.5796342474492,moyen,30.0,,Château du Nideck (ruines) : classement par décret du 6 décembre 1898,2018-12-31
IMKKAR,Château Ringelsbourg (ruines),Molsheim,7.32116124508647,48.562945063556,moyen,100.0,,Château Ringelsboug (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
I6D13I,Fortifications gallo-romaines sur le Ringelsberg (restes),Molsheim,7.31376885487849,48.5734065011346,moyen,0.0,,Fortifications gallo-romaines sur le Ringelsberg (restes) : classement par arrêté du 6 décembre 1898,2018-12-31
IJRE7W,Beffroi et chapelle,Sélestat-Erstein,7.48164490036203,48.4620502166718,mauvais,30.0,démarrage des travaux de restauration juin 2018,Beffroi et chapelle dits Kappelturn (cad. 3 98) : classement par arrêté du 6 mars 1980,2018-12-31
ID5ZG7,Domaine de la Léonardsau,Sélestat-Erstein,7.44451279612844,48.4690182202286,mauvais,0.0,,"Façades et toitures du château ; à l'intérieur, au rez-de-chaussée, vestibule d'entrée, chambre alsacienne, salon 1900 et grand salon avec leur décor (cad. 41 1) : inscription par arrêté du 26 mars 1986 - Parc dans ses aménagements d'origine (cad. Obernai 41 1, 275 236 ; Boersch 10 157) : inscription par arrêté du 7 décembre 1990",2018-12-31
I9GCX8,Cimetière (Mont des Oliviers),Sélestat-Erstein,7.48145685142634,48.4639872783388,bon,20.0,"fresques en bon état datée de 1586, légère effervescence de sel en buste, clé de voûte jointoiement ",Chapelle de la vierge et Mont des Oliviers : inscription par arrêté du 18 juin 1929,2018-12-31
I4PPWE,Couvent des chanoines réguliers de Saint-Augustin (ancien),Sélestat-Erstein,7.4339896579246,48.4274539170162,moyen,100.0,manque d'entretien,Eglise (vestiges) (cad. BR 1R) : inscription par arrêté du 5 décembre 1984,2018-12-31
IV5ZHK,Eglise paroissiale Saints-Pierre-et-Paul,Sélestat-Erstein,7.48171016177045,48.463622061586,bon,0.0,Autel du saint-Sépulcre,L'autel du Saint-Sépulcre : classement par arrêté du 3 juillet 1900,2018-12-31
IZCIRV,Eglise Saint-Jean-Baptiste-d'Oberlinden (vestiges) ,Sélestat-Erstein,7.472047744382174,48.46296812938975,moyen,20.0,"manque d'entretien et mise en valeur à revoir, aujourd'hui ouvert au public et aux dégradations",Eglise Saint-Jean-Baptiste-d'Oberlinden dite Oberkirch (vestiges) (cad. 11 76) : inscription par arrêté du 26 mars 1986,2018-12-31
IZ2H67,Halle aux blés,Sélestat-Erstein,7.48293961696628,48.4621754055932,moyen,50.0,desquamation partielle des grès en parties basses. entretien régulier.,Halle aux blés (anciennes boucheries) : classement par arrêté du 3 juillet 1900,2018-12-31
IX8720,Hôtel de Ville,Sélestat-Erstein,7.48163948935254,48.4622315540651,moyen,100.0,"restauration en cours (menuiseries, traitement remontées capillaires, couverture)",Hôtel de Ville : classement par arrêté du 3 juillet 1900,2018-12-31
IRFFTI,Maison ,Sélestat-Erstein,7.47888689576659,48.4624365284007,bon,70.0,remontées capillaires,Façades et toitures (cad. 02 49) : classement par arrêté du 25 novembre 1981,2018-12-31
I7AQYY,Maison,Sélestat-Erstein,7.48288393253728,48.4601866318334,moyen,10.0,"toiture en tuiles plates durée de vie dépassée, tuiles faitière manquantes,  zinguerie, fenêtres PVC",Maison : inscription par arrêté du 7 octobre 1931,2018-12-31
IJIMU2,Maison,Sélestat-Erstein,7.48194446737889,48.4618655574887,moyen,100.0,travaux de couverture et purge des sols étanches en pieds de façades,Oriel sur la façade principale : inscription par arrêté du 12 octobre 1929,2018-12-31
